portal_name,date,tag,link,header,article
err,06.10.2020 19:20,Välismaa,https://www.err.ee/1143767/venemaal-on-koroonanakkuste-arv-tagasi-kevadisel-tasemel,Venemaal on koroonanakkuste arv tagasi kevadisel tasemel,"Ametlik näitaja on juba pea sama suur kui seni kõrgeim ööpäevane nakatunute arv, mis registreeriti mais.Moskva linnapea Sergei Sobjanini sõnul muutub epidemioloogiline olukord iga päevaga hullemaks. Vene pealinnas on viimase ööpäeva jooksul viidud haiglaravile juba üle tuhande inimese. Lisaks oli vaja uuesti avada kaks ajutist koroonahaiglat.Pandeemia teine laine räsib ka teisi Euroopa riike. Pariisis suleti teisipäeval linna kuulsad kohvikud ja baarid nakatumiste arvu piiramiseks vähemalt kaheks nädalaks.Veidi paremad uudised saabusid Taanist, kus teisipäevased 322 uut nakatunut tähistasid seni madalaimat ööpäevast näitajat pea kuu aja jooksul. "
err,15.04.2021 17:09,ETV uudised,https://www.err.ee/1608178948/aktuaalne-kaamera-kell-17-00,Aktuaalne kaamera kell 17:00,
err,29.01.2021 09:08,Korvpall,https://sport.err.ee/1608091264/euroliiga-kaotusseisust-valja-tulnud-barcelona-jatkab-liidrina,Euroliiga: kaotusseisust välja tulnud Barcelona jätkab liidrina,"Barcelona võitis kohtumise avaveerandi üheksa punktiga ja läks poolajaks kümne silmaga ette, kuid kolmandal veerandil suudeti võõrustajate 23 punktile vastata vaid kümne silmaga. Mängu võitja selgitati tasavägise neljanda veerandiga, kus viie silmaga jäi peale Hispaania klubi, kes kokkuvõttes võidutses napi kahe silmaga.Barcelona parimana viskas Nikola Mirotic 16 punkti ja tõi viis lauapalli. Cory Higgins panustas võitu 14 punktiga, 12 silma kirjutati Nick Calathesi kontole. Olympiakose eest viskas Shaquille McKissic 18 punkti, 12 silma tõi Vassilis Spanoulis.Tabeliliider Barcelonal on nüüd 23 mängust kirjas 17 võitu ja kuus kaotust. Mängu vähem pidanud Moskva CSKA (16-6) on teine, Milano Olimpia (15-7) kolmas. Olympiakos asub 11 võidu ja 12 kaotusega 11. tabelireal.Teised tulemused:Moskva oblasti Himki – Fenerbahce 76:107Milano Olimpia – Peterburi Zenit 82:76 "
err,27.10.2020 10:25,Raadiouudised,https://www.err.ee/1151790/ule-euroopaline-uhtne-alampalk-eestile-ei-sobi-utleb-tooandajte-keskliidu-juht-arto-aas,"Üle-euroopaline ühtne alampalk Eestile ei sobi, ütleb Tööandajte Keskliidu juht Arto Aas","Järgmisel nädalal peab Brüssel esitama direktiivi Euroopa alampalga kohta. Alampalk Euroopa Liidus peab olema vähemalt 60% mediaanpalgast ja 50% keskmisest palgast. Eesti jaoks tähendaks see alampalga tõusu rohkem kui saja euro võrra, selgitas Europarlamendi liige Yana Toom.
Eesti Tööandjate Keskliidu juht Arto Aas ettepanekut ei toeta ja eelistab, et alampalga suuruse üle otsustaks iga liikmesriik eraldi. "
err,13.02.2021 21:09,Jäähoki,https://sport.err.ee/1608108616/rooba-varavatest-jyp-ile-ei-piisanud,Rooba väravatest JYP-ile ei piisanud,"JYP kaotas võõrsil Hämeenlinna meeskonnale 2:3 (0:1, 1:1, 1:1). Mõlemad JYP-i väravad viskas arvulisest ülekaalust Rooba, kes viskas kaks väravat ühes mängus sel aastal juba teistkordselt.Rooba on nüüd sel hooajal visanud kokku tosin väravat ja andnud kuus tulemuslikku söötu ehk kogunud 33 kohtumisega 18 resultatiivsuspunkti.JYP-il tervikuna aga hästi ei lähe, sest kaotus Hämeenlinnale oli meeskonnale kuuendaks kaotuseks järjest ning meeskond on vajunud tabelis viimasele kohale. Seejuures Hämeenlinna on eelviimane. "
err,22.01.2021 13:58,Muusika,https://kultuur.err.ee/1608083017/tallinn-music-weekile-saabus-ule-tuhande-esinemistaotluse-63-riigist,Tallinn Music Weekile saabus üle tuhande esinemistaotluse 63 riigist,"Möödunud aasta novembrist kuni 20. jaanuari südaööni aset leidnud TMW esinemistaotluste vooru tulemus näitab kodu- ja välismaiste muusikute jätkuvat huvi festivali vastu ka pandeemiast tingitud piirangute tingimustes.Kõige rohkem taotlusi tuli Eestist. Võrreldes viimaste aastatega on tõusnud Lätist ja Leedust saabunud avalduste hulk, ent huvi TMW vastu püsib kõrgel tasemel ka juhtivates muusikatööstuse riikides nagu Ühendkuningriik, Itaalia, USA, Kanada, Rootsi  ja Jaapan. Jätkuvalt soovivad festivalil esineda ka kaugemate maade, sealhulgas Maroko, Guatemaala ja Mehhiko muusikud.TMW 2021 esinemistaotluste TOP 10 riikide kaupa:Eesti: 234Venemaa: 211Soome: 115Saksamaa: 72Itaalia: 56Läti: 52Leedu: 50Ühendkuningriik: 50Hispaania: 33Kanada: 32TMW muusikaprogrammi kinnitatakse laekunud avaldustest kuni 150 esinejat, kes avalikustatakse järk-järgult alates veebruari teisest poolest. Programmi koostab 30-liikmeline kuraatorite tiim, kuhu kuuluvad nii Eesti kui ka välisriikide muusikaorganisatsioonide esindajad. Tänavune programm keskendub valdavalt Eesti ning Baltikumi ja Põhjamaade talendile, muude välisriikide artiste kaasatakse vastavalt koroonaviiruse levikuga seotud olukorrale antud perioodil. Tallinn Music Week 2021 toimub 6.-9. maini erinevates klubides ja kontserdipaikades üle Tallinna. "
err,26.01.2021 10:00,Teadus 3 minutiga,https://novaator.err.ee/1608082954/varske-uuring-toob-valja-kohvi-kahjuliku-moju,Värske uuring toob välja kohvi kahjuliku mõju,"Töö eesmärk on tuua lisaselgust, milliste mehhanismide kaudu toitumine tervist mõjutab. Reaalsete toitumissoovituste jaoks on siiski tarvis põhjalikumaid uuringuid, milleks leitud tulemused teed sillutavad.Tahad tervislikumalt toituda, aga ei tea, mis ja miks ikkagi (eba)tervislik on? Tervisliku toitumise kohta on arvamusi seinast seina. Kui me teaksime täpset vastust küsimusele, kuidas mõjutab kehas toimuvat ühe või teise toidu või joogi pikemaajalisem tarbimine, siis oleks ehk selgem arusaam sellest, kuidas toitumisvalikuid langetada.Täit vastust ühe uuringuga on loomulikult keeruline saada, kui mitte lausa võimatu. Küll aga on põhjust arvata, et üks puuduv lüli, mis aitab osalist selgust tuua, on vere metaboliidid ehk veres ringlevad ainevahetuses osalevad biokeemilised ühendid. Sellised ühendid on mitmete teiste seas näiteks kolesterool ja omega-3 rasvhapped.Rasvade ainevahetusKäesolev töö keskendub peamiselt rasvade ainevahetusega seotud metaboliitidele. Sellest tuleneb ka üks piiranguid järeldustele. Kindlasti ei piisa vaid nende metaboliitide vaatlemisest täie pildi saamiseks, vaid vaja on ka edasisi uuringuid.Samas on vaadeldud metaboliite varasemalt seostatud rohkelt erinevate haigustega, teiste seas näiteks tüüp 2 diabeediga ja südameveresoonkonna haigustega. Seega võiks täpsete seoste teadmine aidata selgitada, millist teed mööda osade toidugruppide, näiteks kohvi või puuviljade, suurem tarbimine sääraselt tervist mõjutab.Saadud tulemused viitavad muu hulgas sellele, et pikemaajalisem suurem kohvitarbimine tõstab veres apolipoproteiin B, keskmise tihedusega lipoproteiinide (IDL) ja väga madala tihedusega lipoproteiinide (VLDL) tasemeid. Samuti mõjutasid need IDL ja VLDL osakestega seotud erinevaid näitajaid, näiteks nendes sisalduva ""halva"" kolesterooli taset.Väljatoodud metaboliite on omakorda seostatud kõrgema riskiga haigestuda südameveresoonkonna haigustesse. Varasemad uuringud on pigem näidanud kohvi kasulikku mõju tervisele. Värskete tulemuste põhjal on põhjust arvata, et vähemalt südameveresoonkonna haiguste kontekstis on kohvil ka selge kahjulik mõju olemas.Kasulik õlu?Alkoholi kahjulikku mõju on varem kirjeldanud erinevad uuringud. Neid kinnitab ka käesolev töö ühe huvitava erandiga: suurem õlletarbimine seostub kõrgema DHA (üks omega-3 rasvhapetest) tasemetega. DHA positiivset mõju tervisele on laialdaselt näidatud.Siinjuures on oluline märkida, et säärane omadus oli alkohoolsetest jookidest vaid õllel. Viimane viitab, et kasulik on siiski mõni muu õlle komponent, mitte selles sisalduv alkohol. Kas ehk võiks seega alkoholivaba õlu olla jook, millel puudub alkoholi kahjulikkus, kuid on olemas õllele omane kasulik mõju? See on hea ja huvitav hüpotees tulevasteks uuringuteks.TaimetoitlusÜha enam populaarsust kogub taimetoitlus. Antud uuringu valguses peaksid selle dieedi valinud hoolikamalt jälgima, kui palju saavad nad toiduga omega-6 rasvhappeid. Nimelt on varem näidatud, et taimetoitlus vähendab omega-3 taset veres. Oluline on siinkohal omega-3/omega-6 omavaheline suhtarv, mille normist madalamaid tasemeid on seostatud mitmete haigustega.Siinse uuringu tulemused viitavad sellele, et taimetoitlus tõstab veres omega-6 rasvhapete taset. Seega võib taimetoitlastel tekkida probleem tervisliku omega-3/omega-6 tasakaalu saavutamisega. Küll tuleb siinkohal märkida, et toitumis- ja tervisesoovituste andmiseks on vaja täpsemaid uuringuid.Mendeli randomiseerimineKäesolevas uurimuses kasutatakse võrdlemisi hiljuti laiemalt kasutusele võetud meetodit nimega Mendeli randomiseerimine. Kõige parem oleks antud seoseid muidugi vaadelda randomiseeritud kliinilisete uuringutega. Need on enamasti aga väga kallid ja sageli ka ebaeetilised. Seda viimast näiteks olukorras, kui huviobjekt on alkoholi mõju verenäitajatele.Randomiseeritud uuringu alternatiivina saabki kasutada Mendeli randomiseerimist. Keskse ideena jagatakse inimesed juhuslikkuse alusel katsegruppidesse juba sündides ja see informatsioon sisaldub meie geenides. Selliselt ongi taolise meetodi lähteandmeteks toorandmete asemel kahe erineva uuringu tulemused.Neist üks uuris toidutunnuste seoseid geenidega Suurbritannia biopangas, kasutades andmeid enam kui 400 000 inimese kohta. Teises uuringus analüüsiti vere metaboliitide seoseid geenidega, kasutades üle 20 000 inimese andmeid erinevatest biopankadest.Kasutatud meetodi eelis võrreldes tavaliste seoseuuringutega on võime näidata, millised seosed on potentsiaalselt põhjuslikud. Küll aga on põhjusliku seose kinnitamiseks ja reaalsete toitumissoovituste andmiseks vaja viia läbi randomiseeritud kliinilised uuringud. Viimaseid on parem planeerida, kui Mendeli randomiseerimise meetodiga on üles leitud, millistes seostes võib põhjuslikkus peituda.Mõistlikkuse printsiipKui tulevased põhjalikumad uuringud kinnitavad kohvi kahjulikku mõju veres ringlevale ""halva"" kolesterooli tasemele, annaks see selge signaali näiteks nendele, kellel on muudel põhjustel kõrgem risk südameveresoonkonna haigusteks. Võib-olla oleks mõistlik see lisatass kohvi siiski joomata jätta? Sarnaselt, kui leiab kinnitust alkoholivaba õlle kasulikkus, on selles potentsiaali uueks heaks karastusjoogiks, mida süümepiinadeta tarbida.Üks on aga kindel: kõikide toidugruppide tarbimisel tasub jääda mõistlikkuse piiresse. Tassi kohvi joomata jätmine ei asenda mitmekesist toitumist.Meie saadud tulemusi pole avaldatud veel eelretsenseeritud teadusajakirjas, kuid nendega on võimalik tutvuda võrguvaramus bioRxiv.Artikkel ilmus Eesti Teaduste Akadeemia korraldatava konkursi ""Teadus 3 minutiga"" raames, mille pidulik finaal toimub 5. veebruaril.  
				Tartu Ülikooli geenivaramu doktorant Nele Taba.
				Autor/allikas: Erakogu
			 "
err,09.03.2021 09:45,Eesti Laul,https://menu.err.ee/1608135586/uku-suvistele-toi-eesti-laulu-superfinaalis-voidu-24-081-haalt,Uku Suvistele tõi Eesti Laulu superfinaalis võidu 24 081 häält,"Eesti Laulu finaali superfinaali võitis Uku Suviste silmapaistva eduga. Teisele kohale jõudnud Sissi poolt hääletati 14 968 korda, kolmanda koha pälvinud Jüri Pootsmann sai 12 776 häält.  
				EL finaal
				Autor/allikas: ERR
			Finaalsaate esimese vooru rahvalemmikute esikolmik oli Uku Suviste (11 393 häält), Koit Toome (6779 häält) ja Jüri Pootsmann (6193 häält). Kokku hääletati esimeses voorus 55 956 korda, edasine pingerida oli järgnev: Redel (5160 häält), Suured tüdrukud (5002 häält), Kadri Voorand (4966 häält), Andrei Zevakin ja Pluuto (4944 häält), Sissi (4186 häält), Ivo ja Robert Linna koos Supernovaga (2030 häält), Egert Milder (1871 häält), Hans Nayna (1754 häält) ja Karl Killing (1678 häält).Superfinaali koosseisu otsustas rahvahääletus ja žürii edetabel. Žüriilt sai enim punkte Sissi, talle järgnesid Andrei Zevakin ja Pluuto ning Karl Killing. Žürii edasine edetabel kujunes järgmiselt: Jüri Pootsmann, Hans Nayna, Kadri Voorand, Koit Toome, Uku Suviste, Suured tüdrukud, Egert Milder, Ivo ja Robert Linna koos Supernovaga, Redel.Poolfinaalides sai enim telefonihääli Uku Suviste, kelle poolt helistati teises poolfinaalis 6291 korda. Esimeses poolfinaalis sai enim hääli Koit Toome (2873 häält). Koit Toome sai esimeses poolfinaalis enim punkte ka kodumaiselt žüriilt, teises poolfinaalis oli žürii lemmik Jüri Pootsmann.Esimese poolfinaali paremusjärjestus pärast esimest vooru: Koit Toome, Ivo ja Robert Linna koos Supernovaga, Egert Milder ja Karl Killing. Telefonihääletusega lunastasid edasipääsu esimesest poolfinaalist Andrei Zevakin ja Pluuto (1593 häält) ning Hans Nayna (1083 häält).  
				EL 1. poolfinaal
				Autor/allikas: ERR
			Teise poolfinaali paremusjärjestus pärast esimest vooru: Jüri Pootsmann, Kadri Voorand, Uku Suviste ja Suured tüdrukud. Teises poolfinaalis hääletasid inimesed edasi Redeli (2600 häält) ja Sissi (2451 häält).  
				EL 2. poolfinaal
				Autor/allikas: ERR
			 "
err,01.02.2021 10:35,Eesti,https://www.err.ee/1608093610/oopaevaga-lisandus-367-koroonapositiivset-suri-kolm-inimest,"Ööpäevaga lisandus 367 koroonapositiivset, suri kolm inimest","Suri kolm koroonaviirusega nakatunud inimest - 90-aastane naine, 74-aastane mees ja 73-aastane naine. Kokku on Eestis surnud alates pandeemia algusest 422 koroonaviirusesse nakatunud inimest. Ööpäeva jooksul avati haiglates uusi COVID-19 haigusjuhtumeid kokku 25. Haiglaravi vajab 418 patsienti ehk kümne võrra enam kui ööpäev varem. Juhitaval hingamisel on 23 ja intensiivravil 38 patsienti.Rahvastikuregistri andmetel laekus enim uusi positiivseid testitulemusi Harjumaale, kus koroonaviirusega nakatumine tuvastati 138 inimesel. Neist omakorda 106 Tallinnas.Ida-Virumaale lisandus 55, Tartumaale 41, Pärnumaale 29, Järvamaale 22, Võrumaale 16, Viljandi-, Rapla-, ja Lääne-Virumaale 12 nakatumist.Jõgevamaale tuli juurde kuus, Saaremaale viis, Põlvamaale neli, Läänemaale kolm, Hiiu- ja Valgamaale kaks uut nakkusjuhtu.Kaheksa positiivse testitulemuse saanul puudus rahvastikuregistris märgitud elukoht.Viimase 14 päeva haigestumus 100 000 inimese kohta on 544,6 ning esmaste positiivsete tulemuste osakaal tehtud testide koguarvust 10,9 protsenti.Eestis on COVID-19 vastu vaktsineerimisi tehtud 28 186 inimesele, kaks doosi on saanud 9597 inimest. "
err,14.11.2020 14:40,Eesti Laul,https://menu.err.ee/1159115/tutvume-el-i-poolfinalistiga-kristin-kalnapenki-lugu-sai-alguse-kitarriplonnist,Tutvume EL-i poolfinalistiga | Kristin Kalnapenki lugu sai alguse kitarriplõnnist,"Kalnapenk elas 11,5 aastat Hispaanias ja seepärast pole ta eestlastele ka lauljana tuttav. Laulmisega tegeles ta Hispaanias. ""Ma olen tahtnud kõike seda ka maailmaga jagada, nii et ma teen muusikat ja see ongi minu elu.""Loo teine autor Hannes Agur Vellend ütles, et see oli umbes poolteist aastat tagasi, kui ta ühe sõbraga stuudios kitarri mängides aega veetis ja juhtus midagi huvitavat plõnnima, mida ta nelja sekundi jagu salvestas ja pea aastaks ootele jättis.""Üks teine inimene stuudios käis kuulamas mu kontserti ja rääkis, et tal on üks äge tšikk laulma pakkuda, et kutsume külla ja vaatame, kas saab koostööd teha."" Kalnapenki teadis Vellend enda sõnul tegelikult juba muusikaakadeemiast, kuigi nad kunagi ühtegi sõna polnud üksteisega vahetanud.""Hakkasime demosid sirvima ja sealt jäi see neljasekundiline demo meile kõrva,"" meenutas Vellend.Lugu räägib Kalnapenki sõnul maailmarahust ja sellest, kust leida tuge. ""Seal on lause, et me võime rääkida asjadest, mis meid hirmutavad, aga see ei pea olema negatiivne. See võib olla positiivne, näiteks armastus või surm, mis lihtsalt eluga kaasneb. Ma tahtsin tuua ka tähelepanu väikestele asjadele, mis elus iga päev toimuvad."" "
err,26.03.2021 10:23,Keskkond,https://novaator.err.ee/1608155848/soojenevas-arktikas-sahvib-aikest-uha-sagedamini,Soojenevas Arktikas sähvib äikest üha sagedamini,"Robert Holzworth Ameerika Ühendriikidest Seattle'ist Washingtoni Ülikoolist ja ta kollegid uurisid ülemaailmse äikeseandurite võrgustiku kogutud andmeid.Nad tuvastasid, et 2010. aasta suvel lõi 65. laiuskraadist põhja pool välku 35 000 korda. Kümme aastat hiljem, ehk 2020. aastal lõi välku aga tervelt 250 000 korda. Suurem osa sest kasvust tuli ette Siberis.Kümne aasta jooksul on kasvanud ka äikeseandurite arv, mistõttu jääb seadmetel vähem pikselööke märkamata, kuid seda püüdsid teadlased oma arutluskäigus ka arvesse võtta.Holzworth ja ta ameeriklastest ning uusmeremaalastest kaasautorid kirjutavad ajakirjas Geophysical Research Letters, et temperatuuri tõustes sageneb Arktikas rünksajupilvede teke.Kui neis pilvedes väikesed jääkristallid üksteisega põrkuvad, siis omandavad nad elektrilaengu. Kui laetud kristalle koguneb suur hulk, siis võib pinge laheneda pikselöögiga.Äike võib aga süüdata õrnade ökosüsteemidega arktilistel maastikel tulekahjusid, samuti lüüa sisse laevadesse, mis üha jäävabamais vetes kurseerivad.Uuringutulemus ei anna siiski alust kindlalt väita, et äikese sagenemise on põhjustanud Arktika suvede soojenemine. Kuid nii võib arvata, sest soojema õhuga teatakse üldiselt sagedamini pikseilma ette tulevat.Teadusuudised on Vikerraadios eetris esmaspäevast reedeni ca kell 8.35 ja laupäeval ca kell 8.25 "
err,09.10.2020 22:32,Majandus,https://www.err.ee/1145205/usa-kehtestas-18-riigile-korge-tollimaksu-alumiiniumile,USA kehtestas 18 riigile kõrge tollimaksu alumiiniumile,"Kaubandusminister Wilbur Rossi sõnul ei ole Hiina tollinimekirjas, kuid on siiski osaliselt süüdi ülevoolavas alumiiniumlehtede impordis, mis võib õõnestada kohalikke tootjaid.""Mis tegelikult juhtub, on see, et Hiina ülemäärane tootmisvõimsus ujutab üle teised turud. See omakorda viib sealse toodangu lükkamisele meie turule,"" ütles Ross Fox Business Networkile.""See on väga keeruline ülesehitus, kuid lõpptulemus on see, et USA-s on palju dumpingut ja see on see, millele me vastu seisame.""Saksamaale ja Brasiiliale kehtestatakse vastavalt 353-protsendine ja 137-protsendine impordimaks. USA importis neist riikidest mullu vastavalt 287 miljoni ja 97 miljoni väärtuses alumiiniumi.Otsus tähendab, et Ühendriigid hakkavad tollimaksu importijatelt koguma kohe, et korvata tootmishinnale alla jäävat müügihinda.Otsus võidakse ümber pöörata veebruari lõpus ja selle peab üle vaatama USA rahvusvahelise kaubanduse komisjon. "
err,11.07.2020 08:03,Eesti,https://www.err.ee/1111719/inimesed-on-tanavu-investeerimiskelmidele-kaotatud-1-5-miljonit-eurot,"Inimesed on tänavu investeerimiskelmidele kaotatud 1,5 miljonit eurot","Kõige rohkem juhtumeid on registreeritud jaanuaris, mil neid oli 17, võrdväärselt juhtumeid oli ka juunis (15). Samas registreeriti mais ainult viis juhtumit.Põhja prefektuuri kriminaalbüroo juht Urmet Tambre ütles ERR-ile, et aprill ja mai andsid lootust, et enam nii kergelt petuskeemide ohvriks ei langeta, kuid juuni tõestas jälle vastupidist.""Juunis registreerisime mitu juhtumit, kus näiline investeerimine sai tegelikult alguse juba mitu kuud varem ning inimesed said nüüd aru, et tegemist on pettusega. Võimalik, et koroonaviiruse levikust tingitud majanduslik ebakindlus sundis inimesi oma rahaga ettevaatlikumalt ümber käima,"" ütles Tambre.Osavad petturid suunavad inimesi laenu võtmaTambre selgitas, et enamasti võtavad kelmid inimesega ühendust telefonitsi, kuid vahel langevad inimesed ka internetireklaamide ohvriks ning alustavad petistega ise suhtlust. Tambre sõnul sai aga laiaulatuslik pettustelaine alguse paar aastat tagasi.""Kelmid helistavad valimatult kõigile, kelle kontaktid neil on ning tegelikult ei oma tähtust, kui palju on inimesel raha. Alguses kutsutakse katsetama näiteks saja euroga. Inimesele näidatakse arvutiekraanil, kuidas raha platvormil kiiresti kasvab ja juba järgmiseks päevaks on sajast eurost saanud 130,"" ütles Tambre.Lisaks on petturid Tambre sõnul tihipeale ka inimesi julgustanud laenu võtma ja lubanud, et raha teenitakse mitmekordselt tagasi.""Kelmide eesmärk on inimest võimalikult kaua konksu otsas hoida ning võtta kõik, mis võtta annab,"" sõnas Tambre ja lisas, et strateegiliselt kiirusatakse ka inimesi, et neile ei jääks aega mõtlemiseks.Petturite ohvriteks langevad inimesed üle Eesti, olenemata vanusest.Ligipääs pangakontole määrab edasise suhtelmisstrateegiaTambre sõnul on petiste eesmärgiks võtta üle inimese arvuti, paludes alla laadida kaugjuhtimisprogramm AnyDesk või TeamViewer. Läbi selle saavad nad ligipääsu inimese andetele ja pangakontole, mille järgi saab otsustada, kuidas inimesega edasi suhelda ja kui n-ö tulukas ta on, ütles Tambre.""Kelmid suhtlevad telefonis väga otsusekindlalt ning kui kuulevad inimeses kahtlust, siis rõhuvad emotsioonidele, öeldes, et nii ei saagi kunagi rikkaks. Tihti kannatanud lihtsalt ei julge kõnet katkestada,"" sõnas kriminaalbüroo juht.Tambre sõnul on oluline, et inimesed annaksid kohe pettusest politseile teada, sest enamasti tegutsevad petised välismaal ning nende tabamise taga on rahvusvaheline koostöö.PPA soovitab inimestel olla väga tähelepanelikPPA andmetel kasutavad petised praegu veebisaite nagu liquidamp.com, financingfifty.com ja mora-global.com.Lisaks paneb PPA inimestele südamele, et nad sellistesse pakkumistesse ettevaatlikult suhtuks, teavitaks kohe politseid kahju saamisest, ei jagaks oma andmeid võõrastele ning kahtlase telefonikõne korral blokeeriks helistaja telefoninumbri ning helistaks PPA infoliinile numbril 6123000. "
err,10.01.2021 08:19,Korvpall,https://sport.err.ee/1234165/lamelo-ballist-sai-nba-aegade-noorim-kolmikduubli-sooritaja,LaMelo Ballist sai NBA aegade noorim kolmikduubli sooritaja,"19-aastase Balli arvele kogunes 22 punkti, 12 lauapalli ja 11 resultatiivset söötu ning ta ületas 177 päevaga Markelle Fultzile kuulunud senise rekordi.""Selline ei näe välja 19-aastane uustulnuk,"" kommenteeris Hornetsi peatreener James Borrego. ""Sellist asja näeb harva.""Ball ise võttis õhtu kokku järgnevalt: ""Ma elan oma elu ja tean, milleks võimeline olen, nii et selline värk mind ei kõiguta. Ma teadsin, et see pidi juhtuma.""Leedulasest ääremängija Domantas Sabonis viskas 28 punkti ja kogus lausa 22 lauapalli, aga Indiana Pacers kaotas kodus Phoenix Sunsile 117:125 (32:30, 21:26, 34:34, 30:35).Viie võidu järel sai hooaja esimese kodukaotuse Philadelphia 76ers, kes jäi alla Denver Nuggetsile 103:115 (26:28, 25:30, 21:35, 31:22).Tulemused: Philadelphia - Denver 103:115, Charlotte - Atlanta 113:105, Indiana - Phoenix 117:125, Washington - Miami 124:128, Milwaukee - Cleveland 100:90, Minnesota - San Antonio 122:125, Dallas - Orlando 112:98, Sacramento - Portland 99:125. "
err,06.07.2020 11:20,Võrkpall,https://sport.err.ee/1109711/saaremaa-vorkpalliklubi-jatkab-tegevust,Saaremaa Võrkpalliklubi jätkab tegevust,"""Möödunud hooaeg oli raske kogu maailma spordis, samuti ka meil. Seetõttu oli vahepeal jätkamine ka meie jaoks küsimärgi all ja ega keegi meist ei tea, mida toob järgnev hooaeg. Kuid igale langusele järgneb ükskord tõus,"" teatab Saaremaa VK pressiteates.""Möödunud periood oli keeruline kõigile ja on mõjutanud ka meie klubi presidenti Toivo Alti. Sellega seonduvalt astub Toivo Alt isiklikel põhjustel aktiivsest klubitööst ajutiselt eemale, mis ei tähenda, et ta klubiga seotuks ei jää ka praegusel perioodil.""""Klubi presidendi rolli täidab Toivo naasmiseni tema sugulane Ivar Alt ja mis veelgi olulisem, tagab ta juba sõlmitud toetuslepingute alusel ka klubile piisava eelarve, et klubi saaks seatud eesmärke täita."" ""Kes on treenerid ja millises koosseisus klubi uuel hooajal mängib anname teada jooksvalt järgnevate nädalate jooksul. Rohkem infot juba lähipäevil.""Tänavu märtsis tegi Saaremaa Võrkpalliklubi ajalugu, jõudes CEV Challenge Cupi eurosarjas esimest korda veerandfinaali, kus kohtuti Milanoga. Vastasseisu mõlemad kohtumised peeti koroonaviiruse puhangu tõttu Kuressaares, kuid sealt sai alguse suurem viiruse levik, mistõttu jäeti kohalik võrkpallihooaeg pooleli.2017. aastal asutatud võrkpalliklubi tuli eelmisel hooajal Eesti-Läti liigas teiseks ja Eestis kolmandaks. Aasta varem krooniti Saaremaa esmakordselt Eesti meistriks. "
err,19.12.2020 21:04,ETV uudised,https://www.err.ee/1213822/viipekeelsed-uudised,Viipekeelsed uudised,
err,23.02.2021 13:11,Muusika,https://menu.err.ee/1608120265/miljardid-avaldasid-etv-uuel-seriaalil-pohineva-muusikavideo,Miljardid avaldasid ETV+ uuel seriaalil põhineva muusikavideo,"Enamik kaadreid pärineb uuest ETV+ seriaalist ""Vaga vesi"", mis jutustab loo pealinnast Ida-Virumaale kolinud tüdruku elust, ning jõuab eetrisse 1. märtsil.Marten Kuninga sõnul ei olnud tal esiti lihtne loole sõnu kirjutada: ""Sisemine samurai on inimeses peituv jõud, mis lõikab läbi illusioonide loori. Ma ei suutnud looga alguses pikka aega suhestuda, kuniks kaigastus Kurosawa filmidest tuttav samurai – meisterlik, lojaalne, vooruslik. Mees, kes taipab meelte sügavamat olemust. Samastusin selle tegelasega ning see aitas mul tekstini jõuda.""Kitarrist ja produtsent Raul Ojamaa sõnul on see laul meist endist – meis kõigis on olemas sisemine samurai. ""Kui oled oma tajude ja kehaga balansis, saad sa endale toetuda ja maailm avardub. Suudad teostada oma tahet ja ei keskendu perifeersele, ega teiste heakskiidu otsimisele,"" kirjeldas ta.""Omades suvel  võimalust  n-ö ""leti alt"" kuulata Miljardite uut materjali, olin ma blown away selle materjali mastaapsusest, soundist ja arranžeeringute mitmekihilisusest,"" kommenteeris video ja teleseriaali ""Vaga vesi"" režissöör Hindrek ""Masa"" Maasik. ""Mulle tundus, et see on see bänd, mida peaks nägema-kuulama just staadionil. Miljardid kõlasid nagu vanad head suure kõlaga bändid: Dire Straits, INXS, Level 42, Genesis , Duran Duran jne. Pisut teatraalne nagu Bowie, suursugune, piirideta, julge ja hoogsa minekuga.""""Paari kuu pärast  pakuti mulle seriaali ""Vaga vesi"" filmida ja loomulikult ühe esimese asjana hakkasin soundtracki üle mõtteid mõlgutama. ""Sisemine samurai"" tundus just SEE olevat, mida nägin iseloomustamaks meie kangelast, tema kahtlusi, sisemisi võitlusi ja seda, kelleks ta oma seikluse lõpuks kujunes,"" lisas Maasik. "
